premise,hypothesis,label
"Tính đến ngày 20/5, tại Bệnh viện Bệnh nhiệt đới Trung ương đã ghi nhận 89 ca Covid-19, trong đó hầu hết là bệnh nhân và người nhà bệnh nhân, có khoảng 10 nhân viên y tế.Giám đốc Bệnh viện Bệnh Nhiệt đới Trung ương Phạm Ngọc Thạch tuần trước thừa nhận Covid-19 bùng lên trong viện ở những nơi không ngờ, như phòng khám do tiếp xúc bệnh nhân bên ngoài vào.",Người nhà bệnh nhân đều mắc Covid-19 do tiếp xúc bệnh nhân.,1
"Trong những hình ảnh gửi về Trái Đất gần đây, robot của NASA đã cho chúng ta cái nhìn cận cảnh về bề mặt đầy đá cuội dưới chân một ngọn đồi bên trong hố trũng Jezero, nơi được cho là từng chứa một hồ nước cổ đại rộng 49 km.",Bề mặt đá cuội là minh chứng nơi đây từng là một hồ nước cổ.,1
"Mỗi giấy khám sức khỏe, ông Bách hưởng 50.000-100.000 đồng, Đức nhận 100.000 đồng, số tiền còn lại thuộc về ông Trị.",Khoản tiền được chia cho 3 đối tượng.,0
"Đoàn khách cao tuổi được dẫn đến nghĩa trang và ""hướng dẫn viên"" cố mời họ mua những lô đất chôn cất.",Hướng dẫn viên du lịch giới thiệu những lô đất chôn cất cho đoàn khách cao tuổi.,2
"""Chúng tôi thực sự lập trình cây cối và nói cho chúng biết cách phát triển"", kiến trúc sư Andrii Lesyuk từ Guess Line Architects, một thành viên trong nhóm thiết kế, nhấn mạnh.",Thực vật có thể có ích trong các thiết kế xây dựng.,0
"Nằm ở một hàng lang hẹp trong ngõ Cortlandt, nơi khu dân cư Tribeca giao với Chinatown, Mmuseumm là bảo tàng nhỏ nhất tại New York.",Mmuseumm nằm ở trung tâm của Chinatown.,2
UBND tỉnh Bình Định và báo VnExpress thống nhất lùi ngày tổ chức giải chạy từ 6/6 sang 4/7 để đảm bảo an toàn cho vận động viên trước diễn biến của Covid-19.,Tình hình dịch bệnh Covid-19 đe doạ đến sức khoẻ vận động viên.,0
"Khả năng tiếp đất bằng bàn chân của mèo đến từ phản xạ định hướng, theo Science Focus.",Khoa học chứng minh mèo có khả năng tiếp đất từ trên cao một cách an toàn.,0
"18h, hơn chục cảnh sát, dân phòng dựng barie phong tỏa đầu hẻm rộng 7 m, dài chừng 100.",19:30 người dân trong hẻm vẫn đi chơi tự do.,2
"Người phụ nữ 39 tuổi, ở Quang Bình, bị điếc hoàn toàn tai trái 10 năm, được bác sĩ tuyến huyện nội soi tạo hình xương tai điều trị.",Bác sĩ khi biết câu chuyện của bệnh nhận đã tìm cách hỗ trợ và điều trị.,0
"Nơi đây theo phong cách báo chí khách quan, giúp du khách quan sát hiện vật và tự mình tìm hiểu câu chuyện đằng sau nó.",Du khách khi đến tham quan sẽ được nghe thuyết minh về những câu chuyện đằng sau những hiện vật.,2
"Theo Luật Tố tụng Hình sự Trung Quốc, một nữ phạm nhân có thể bị quản thúc tại gia nếu cô ta đang mang thai hoặc đang cho con bú.",Chồng nữ phạm nhân phải có trách nhiệm nuôi con cho đến khi người phụ nữ ra tù.,1
"Ban lãnh đạo cho rằng thị trường còn nhiều rủi ro vì dịch bệnh chưa chấm dứt hoàn toàn, nhưng công ty vẫn quyết tâm trở lại đà tăng trưởng hai chữ số.",Công ty đã tăng trưởng hai chữ số trở lại mặc dù dịch bệnh chưa chấm dứt hoàn toàn.,2
"Tại Lễ hội Du lịch và Văn hóa ẩm thực Hà Nội 2021, các hãng bay và đường sắt Việt Nam mở bán vé với mức giảm tới 80%.",Các hãng bay và đường sắt Việt Nam tự nguyện mở bán vé với mức giảm tới 80%.,1
"Chia sẻ lý do, đại diện công ty cho biết, chỉ trong hơn 2 tuần, Covid-19 đã có nhiều diễn biến phức tạp.","Chia sẻ lý do, đại diện công ty cho biết, chỉ trong hơn 2 tuần, virus nCoV đã biến hoá phức tạp.",1
Cơ quan Y tế Công cộng Anh (PHE) tính đến ngày 13/5 ghi nhận hơn 1.300 trường hợp nhiễm biến chủng nCoV Ấn Độ.,Cơ quan Y tế Công cộng Anh có tên viết tắt rất dài.,2
Cảnh sát đang tiếp tục lấy lời khai những người liên quan để làm rõ hành vi giết người của Hải.,Cảnh sát đã dừng lấy lời khai,2
"Sự việc xảy ra từ ngày 5/3 ở trường tiểu học Xinhua Road, trong đó thầy Chang bị cáo buộc giật tóc của học sinh tới mức rách da đầu, nứt một phần hộp sọ và chảy máu trong cũng như sưng tấy nghiêm trọng.","Thầy Chang bị kết luận giật tóc của học sinh tới mức rách da đầu, nứt một phần hộp sọ và chảy máu trong cũng như sưng tấy nghiêm trọng.",2
"Theo các đại lý, hiện xe được bán cho một nhóm khách hàng đặc biệt với số lượng nhỏ, nhưng không nói rõ tiêu chí nhóm khách này là gì, điều kiện bán ra sao.",Các đại lý không công khai nhiều thông tin về dòng xe đang được chào bán.,1
"Brenda Bowen, một nhà địa chất học làm việc tại Đại học Utah, trả lời tờ The Daily Beast là bà tin rằng nước ở đây không độc.",Thành phấn độc hại của nước tại đây là 0%.,0
"Khủng long có sừng nói chung là động vật ăn cỏ lớn, giống tê giác, có khả năng sống theo nhóm hoặc bầy đàn.",Khủng long có thể sinh khủng long con với con khủng long trong đàn.,0
"""Những cảm xúc dồn dập ập tới khi tôi trông thấy con cú lần đầu tiên, vừa sốc và phấn khích khi tìm thấy loài chim bí ẩn, sau đó lo lắng vì tôi phải báo cáo nhanh hết mức có thể"", Boyce chia sẻ.",Cảm xúc của Boyce thay đổi sau khi bắt gặp loài cú mèo bí ẩn.,0
"Gần một tháng trước kỳ nghỉ lễ, nhiều khách sạn, nhà nghỉ, homestay của Sa Pa đã được đặt 90-100% phòng, chủ yếu vào ngày 30/4 và 1/5.","Ở Sa Pa, trước nghỉ lễ một tháng, nhiều khách sạn, nhà nghỉ, homestay đã được đặt hầu hết các phòng, vào ngày 30/4 và 1/5.",0
"Tại đây, hai bên xảy ra to tiếng về mâu thuẫn trong buôn bán bất động sản.",Bầu không khí căng thẳng vì bất đồng trong kinh doanh.,0
"Việc chỉnh sửa, thay đổi nội dung trong ""sổ cái"" sẽ tạo ra một phiên bản hoàn toàn mới (fork) dựa trên đồng tiền mã hoá cũ.","Một phiên bản mới dựa trên đồng tiền mã hóa cũ sẽ được tạo ra khi ""sổ cái"" có sự thay đổi.",0
Thông tin về nhóm chuyên gia chống hàng giả của Apple được tiết lộ khi nhóm nghiên cứu về mạng xã hội Ghost Data công bố nghiên cứu về tình trạng bán hàng giả của Apple trên Instagram.,Apple không phải là tổ chức đầu tiên quan tâm về tình trạng bán hàng fake của chính hãng này.,0
"Đến nay, Ingenuity đã thực hiện 3 chuyến bay vào các ngày 19, 22 và 25/4 với quãng đường ngày càng dài.",Ingenuity vẫn còn được sử dụng.,0
"Hiện Thừa Thiên Huế có 5 di sản thế giới gồm quần thể di tích cố đô Huế được công nhận là di sản văn hóa thế giới vào năm 1993; Nhã nhạc, âm nhạc cung đình Việt Nam được công nhận là kiệt tác di sản truyền khẩu và phi vật thể của nhân loại vào năm 2003; Mộc bản triều Nguyễn là di sản tư liệu thế giới vào năm 2009; Châu bản triều Nguyễn là di sản tư liệu thế giới vào năm 2014 và Thơ văn trên kiến trúc cung đình Huế là di sản tư liệu thế giới vào năm 2016.","Nhã nhạc, âm nhạc cung đình Việt Nam được công nhận là kdi sản tư liệu thế giới của nhân loại vào năm 2003.",2
Hãng xe Hàn Quốc triệu hồi 390.000 xe tại Mỹ và Canada vì hai sự cố có thể gây cháy ở hệ thống chống bó cứng phanh và động cơ.,Hãng xe Hàn Quốc gấp rút kiểm tra lại hệ thống chống bó cứng phanh và động cơ.,0
"Nano Technologies đang cung cấp giải pháp ứng lương, thống kê thu nhập và giáo dục quản lý tài chính cho người lao động thông qua ứng dụng có tên là VUI.","Nano Technologies được cung cấp giải pháp ứng lương, thống kê thu nhập và giáo dục quản lý tài chính cho người lao động thông qua ứng dụng có tên là VUI.",1
"Báo cáo của iPrice chỉ ra rằng Singapore là thành phố có chi phí sinh hoạt cao nhất trong khu vực, với 2.467 USD (tương đương 57 triệu đồng).",Singapore trở thành thành phố có GDP thấp nhất khu vực.,2
"Quyết định được đưa ra tại kỳ họp thứ 3 (từ ngày 11 đến 14/5), sau khi Ủy ban Kiểm tra Trung ương xem xét trách nhiệm của ông Hà liên quan sai phạm trong quản lý, sử dụng khu đất số 2-4-6 Hai Bà Trưng, quận 1, TP HCM.",Quận 1 là nơi xầm uất nhưng ông Hà vẫn lén lút làm việc ảnh hưởng xấu đến quản lý kho.,1
"Trong 3 phút, bạn có thể tìm được đáp số cho bài toán bán máy tính trong kỳ thi IMSO 2021 dành cho học sinh 11-12 tuổi?",Kỳ thi IMSO nghiêm cấm tổ chức kỳ thi cho trẻ sinh năm 2010.,2
"Cảnh sát đã lập biên bản tài xế về lỗi ""điều khiển xe không gắn đủ biển số; không chấp hành yêu cầu kiểm tra, kiểm soát của người thi hành công vụ"" theo Nghị định 100/2019/NĐ-CP.",Người điều khiển xe đã chấp hành đúng luật An toàn giao thông.,2
"Liễu Nham từng yêu và muốn kết hôn với bạn trai thời đại học song bị cha mẹ anh chê bai ""không môn đăng hộ đối, không vượng phu"".",Liễu Nham từng bỏ lỡ cơ hội lập gia đình của mình.,0
"Ngày 21/5, Trung tâm Kiểm soát bệnh tật (CDC) Quảng Bình xét nghiệm giám sát theo quy định bằng phương pháp Real time RT - PCR, kết quả dương tính với nCoV.","Sau khi dương tính với nCoV bằng phương pháp xét nghiệm giám sát Real time RT-PCR, các bệnh nhân sẽ được cách ly tại nhà thêm mấy ngày nữa.",1
"Truyền thông Trung Quốc hôm nay đưa tin giáo viên Chang, ở tỉnh Hà Nam, miền trung nước này, bị bắt hôm 1/5 vì bạo hành thô bạo một học sinh họ Yuan, 9 tuổi, do thấy cậu bé nói chuyện với hai bạn trong giờ học.",Yuan bị một giáo viên bạo hành vì vi phạm kỉ luật.,0
"Hôm nay (14/5), Văn phòng Chính phủ đã đề nghị tổ công tác gồm 5 Bộ: Ngoại giao (chủ trì), Y tế, Công an, Quốc phòng và Giao thông cấp visa nhập cảnh cũng như cấp phép chuyến bay... tạo điều kiện cho người nước ngoài vào Việt Nam thu mua vải thiều ở Bắc Giang.",Người nước ngoài được cung cấp thẻ visa để rút tiền tại Việt Nam sau khi vào thu mua vải thiều ở Bắc Giang.,2
"Một bệnh nhân nữ, 54 tuổi, ngụ Long An đã điều trị ung thư 5 năm tại cơ sở 1, vừa được chuyển tới đây chia sẻ, bà thấy rất thoải mái, phòng ốc đẹp, khang trang, tươm tất.",Bệnh nhân nữ rất khó chịu với thiết kế bệnh viện.,2
"Dù mô tả Cobra như ý tưởng đến từ phim khoa học viễn tưởng, Pavasovic nhấn mạnh thiết kế này có thể chế tạo được.",Pavasovic đã xem hơn năm bộ phim khoa học viễn tưởng để có thể có ý tưởng thiết kế nên Cobra.,1
"Chùa Từ Đàm nằm trên đường Sư Liễu Quán, nơi đặt trụ sở của Giáo hội Phật giáo Thừa Thiên Huế, cũng tổ chức đại lễ Phật đản nội bộ chư tăng trong chùa, không có sự tham gia của cư sĩ, phật tử.",Chùa Tử Đàm có vị trí thuận lợi trong việc tổ chức đại lễ Phật đản và thu hút nhiều du khách.,1
"Chúng khai nhận đã gây13 vụ cướp tài sản, chủ yếu của sinh viên làng đại học và một số người dân ở phường Tân Đông Hiệp, Đông Hòa, Bình An của TP Dĩ An.","Ngay sau khi thực hiện vụ cướp tài sản thứ 10, các đối tượng đã bị bắt giữ.",2
"Ngày 26/4, bà Chút bị khởi tố về hành vi Làm nhục người khác theo Điều 155 BLHS, đại tá Bùi Xuân Chiến (Trưởng Công an huyện Tây Hòa) cho biết.",Đại tá Bùi Xuân Chiến cho rằng chưa phải là thời điểm thích hợp để công bố hành vi của bà Chút.,2
"Điểm cộng, đi tốc độ cao khoảng 120 km/h thì xe rất đầm.",Xe có thể nhanh chóng đạt được tốc độ 120 km/h khi đi liên tục trong thời gian ngắn.,1
"Nhà Trắng ra tuyên bố về cuộc hội đàm Biden - Netanyahu, cho biết Biden lên án các cuộc tấn công bằng rocket của Hamas và các nhóm khác nhằm vào các mục tiêu ở Israel, đồng thời ""thể hiện sự ủng hộ vững chắc đối với an ninh Israel và quyền bảo vệ đất nước cùng người dân chính đáng của Israel"".",Biden lên án các cuộc tấn công bằng rocket của Hamas và các nhóm khác nhằm vào các mục tiêu ở Israel là do ảnh hưởng đến kinh tế nước ông.,1
"Điểm thú vị là Ellwanda và Rani đều có người em sinh đôi, là Ellwindi Junianfi và Rina Nurhaeni.",Rani có chị em sinh đôi.,0
"Sở Du lịch phát động cuộc thi Trải nghiệm du lịch Quảng Bình, với tổng giá trị giải thưởng 150 triệu đồng cho khách từng đến tỉnh này du lịch.","Tổng giá trị giải thưởng 150 triệu đồng được chia đều cho 3 giải nhất, nhì, ba.",1
Cơ sở này có quy mô 620 giường với sự phục vụ của 500 cán bộ nhân viên y tế.,"Trung bình trong tình trạng tiếp nhận tối đa bệnh nhân, mỗi bệnh nhân sẽ được sự chăm sóc của 2 nhân viên y tế.",2
